path,bytes,sha256,mtime,source
90-Claude-Artifacts/12-script-cards-the-broadside-18/index.html,1654423,a10829f70b0df3b510db2b1e85b528d42749c150b83b1b154030468cb84c7cbf,2026-09-17T17:11:48.623Z,artifact
90-Claude-Artifacts/13-script-cards-4-design-concepts/index.html,13456740,e69cfb698a35baba74653267233c33a727424278d1935d7a5f94389b61ee58f0,2026-09-17T17:11:47.179Z,artifact
90-Claude-Artifacts/14-script-cards-first-20/index.html,2209381,8031466d94b729347b1daaae2515b6931ff11d7cc93628c1d67ca3e01a88c7fd,2026-09-17T17:11:49.235Z,artifact
90-Claude-Artifacts/15-treasures-that-teach-texture-concepts/index.html,10142,4e996bfdc7618bbded3b39b630860b2cb921cb4c5b576daa246af483dec9bc92,2026-09-17T17:11:49.236Z,artifact
90-Claude-Artifacts/16-treasures-that-teach-the-collection/index.html,2285780,1cbefb3f521a826976a4479524a60e08561df41dbd4b0aacd3cdeca3b7bd1503,2026-09-17T17:11:49.275Z,artifact
90-Claude-Artifacts/17-chatgpt-story-author-prompt/index.html,26698,793c713c025b0b5856af51fce978f139f5dfd79c108075b64d7d86385cee12f8,2026-09-17T17:11:49.354Z,artifact
90-Claude-Artifacts/18-pip-character-redesign/index.html,726107,0173ccee1dc30a4f999eeda06a6e4bbba331fbd7d95bfe85f587cb57467bacdc,2026-09-17T17:11:49.099Z,artifact
90-Claude-Artifacts/19-sanders-learning-the-story-library/index.html,95780,becd927baadd994ee2c8db9a80cf73c5c4c363dac3544acf7111584da8360450,2026-09-18T20:53:02.886Z,artifact
90-Claude-Artifacts/20-sanders-learning-story-catalog/index.html,116512,99baee7785f44d2f03a65d491fd6942f329ef5bc642bb28c16955457b64a190d,2026-09-18T20:53:02.884Z,artifact
90-Claude-Artifacts/21-mccray-facebook-instagram-kit/index.html,795077,991d367cafb1f4ba5817a959ba5e683ed7a782cb1a255839f2950ee34b30ac38,2026-09-17T17:11:49.351Z,artifact
90-Claude-Artifacts/22-mccray-brand-design-system/index.html,71787,d7f8c9631962a571ccf4512745d8ba9529f298e5f1fca9e64c7dbd34183a722a,2026-09-17T17:11:49.353Z,artifact
90-Claude-Artifacts/23-mccray-story-finder/index.html,47839,173207080b74c72ed0755261b40ab4b90ff3506a0977468bc10fd7fdba4308f6,2026-09-17T17:11:49.355Z,artifact
90-Claude-Artifacts/ARTIFACTS-INDEX.md,5973,e4443f2e0abf3d6530e0f32d3131292dbda27ef247b76475f2f1673dc756b64c,2026-09-17T17:11:49.751Z,artifact
90-Claude-Artifacts/ARTIFACTS-INDEX.md,5973,e955702874dfffc9fe1e1def08ecac2c9e6d33dd62084f9df89e3b71c68921a3,2026-09-18T20:53:07.606Z,generated
90-Claude-Artifacts/artifacts.json,8775,0200a09fb0055721bd57a30dd35bd00a260b62670658cbccbdace60f60f57e36,2026-09-18T20:53:02.918Z,artifact
